user_id,filtered_count,reference_count,difference,percent_change
8de7a402-9494-42e7-9e56-a78bbd9d4637,28,28,0,0.0
8de9d580-8af7-4955-80c4-3d9aee1d9494,57,57,0,0.0
8deccd49-c319-4273-abbd-fde89d11ed0a,83,83,0,0.0
8dfb9698-918a-48e8-baf5-ec3500113863,109,109,0,0.0
8e218d66-9a84-46fb-a892-a52815b5de79,118,118,0,0.0
8e247a11-cf52-4fea-9c40-7f2ad9a53eac,183,185,-2,-1.0810810810810811
8e267aa5-3062-4061-863e-468efe0f86cc,183,183,0,0.0
8e35c183-bf40-4120-9b9c-cd09a3d551e5,72,72,0,0.0
8e41b968-6cc3-452c-b050-9dab92d435bd,32,32,0,0.0
8e433b86-54ba-4b87-b135-3eadd81cd1af,59,59,0,0.0
8e61e7e4-e247-4659-89e9-b0feec28c470,39,39,0,0.0
8e771e26-3c1c-40b4-a940-4c4b4a9d4b81,50,50,0,0.0
8e7aae9f-7fe3-4838-b462-80dbfe27fc63,62,62,0,0.0
8e93ecbf-f06d-4e4b-ac9f-fae8794bfef1,22,22,0,0.0
8e952c00-6176-4347-b11d-d2d8e34f8c79,185,185,0,0.0
8ea81d72-afe0-4799-b029-ee9288689170,27,27,0,0.0
8eab3415-5968-4117-9526-7b8ea1b5196d,168,168,0,0.0
8eb3e427-43dd-44db-8b55-a6197657bf2e,59,59,0,0.0
8ebe46e5-231d-4129-bf8b-57ff0f071ac0,22,22,0,0.0
8ed0632f-f992-4997-a1b5-12fc325b4c2b,39,41,-2,-4.878048780487805
8eddd6e5-9689-437e-90bc-9cd7e36d6ff7,26,26,0,0.0
8eeb28b3-0d09-4736-a06d-d4505e06f2d9,125,125,0,0.0
8ef4b3da-7996-4610-96a5-cedad54c7dc6,45,45,0,0.0
8ef8d124-6cc7-4808-8493-aa93591ad107,26,26,0,0.0
8f09d09b-dc12-4677-a55b-746eb2526403,26,26,0,0.0
8f0a6145-3b13-4e2e-bbe9-449767359062,64,64,0,0.0
8f0aa265-6d08-49b3-9cdf-c42f49274a97,64,64,0,0.0
8f171bce-e56e-4e6c-aa1c-1333de9a6e14,50,50,0,0.0
8f172815-477a-4ccf-9664-f1885c063f4a,51,51,0,0.0
8f1c60a1-7043-4b2c-b6e2-706b9033faa4,54,67,-13,-19.402985074626866
8f1f7469-dcef-4974-b7b4-84ff5b128cbd,25,25,0,0.0
8f1fb140-d5e8-408a-baa0-4d6bb0eef47a,70,70,0,0.0
8f247ec2-71fd-47cd-bce9-7dc3acd5ac73,63,63,0,0.0
8f29a652-f3d7-4a26-9af8-4b7986ae64d7,223,223,0,0.0
8f347b5d-75dc-44fe-b460-59a8783ac7cb,20,20,0,0.0
8f368d56-d24a-4e44-b69e-5ebcde398b9b,49,49,0,0.0
8f3769e5-3783-40e9-aa5f-4f8ad6570c10,70,70,0,0.0
8f3e4acb-5532-4a91-b1a1-1fda84f2d923,148,148,0,0.0
8f5e9297-4a11-46fa-9286-33ef450c6a38,44,45,-1,-2.2222222222222223
8f64aa27-47aa-4b31-a9bd-a0f69846f1a0,98,98,0,0.0
8f8081bf-db02-40da-b462-71ff2e133492,38,38,0,0.0
8f88fcb9-51d5-4093-8173-f927114778e0,35,35,0,0.0
8f918ca9-4555-4913-b9fd-ba95787334d6,122,122,0,0.0
8f9c4a3b-3789-423b-b9f1-6d66a88b87ec,107,134,-27,-20.149253731343283
8fdf2f12-a2a5-41eb-893f-fdc578f4ee58,26,26,0,0.0
8fe2f47e-3394-4866-a32d-67812fa7b596,99,99,0,0.0
8ff99dd6-91de-462f-b891-d1e068207b89,110,113,-3,-2.6548672566371683
9002d135-3195-4299-a0a5-e78490873147,20,20,0,0.0
9003d2cf-739a-43f5-982a-e1376907b981,21,21,0,0.0
9020370c-bd52-4702-8007-abed43228bbd,192,192,0,0.0
902f6203-f811-4616-9840-7080f7d3475a,27,27,0,0.0
903c4578-e1de-4b5f-b239-7a3316e7f36c,187,188,-1,-0.5319148936170213
904025a1-0b13-4ada-863a-78300075971c,119,124,-5,-4.032258064516129
90448653-7e0b-478a-bb5a-80ab3677051b,19,26,-7,-26.923076923076923
90467a25-b776-4075-b82c-4e3dca8c38b9,39,39,0,0.0
90496e80-6495-4ce1-a835-572212f9d955,25,25,0,0.0
904da540-87db-41a4-800a-e27262d4b873,61,61,0,0.0
9074e888-4d80-43c6-959b-96be67c85623,79,79,0,0.0
90861a11-5315-4aeb-b378-6a7313878ccc,33,33,0,0.0
90a09128-821a-493e-9e8b-59e24080fd32,80,81,-1,-1.2345679012345678
90a37fa7-a239-4811-ae1e-3f5ba00822ba,385,386,-1,-0.2590673575129534
90b8d273-7d6b-44d0-9767-d5bc40b70653,61,61,0,0.0
90ba907d-9f87-4ab2-a518-96cda5698c12,25,25,0,0.0
90bbcc1e-0a78-4f54-9323-9dd7d3a13c27,143,143,0,0.0
90c0eae4-f30c-46d3-82b6-873a4ed11732,119,121,-2,-1.6528925619834711
90c22a34-0e24-4ba0-8fab-5704e6e19818,25,25,0,0.0
90c721cc-0ae7-4215-9d51-73539c5e7f39,28,28,0,0.0
90da656a-46ee-4aa8-baa9-317d34e77159,35,35,0,0.0
90e88b2d-5ca7-4665-ad8a-4872e0466466,73,73,0,0.0
90f46535-b7fe-400a-86b7-1b19e82f6a6c,221,221,0,0.0
90f798cb-20be-41a0-ac0c-a71d185895c7,155,155,0,0.0
91018d9f-1286-4a23-9ad3-2a1fa5845ae3,30,30,0,0.0
9108650a-e94e-4934-a097-a1597e9295f4,23,23,0,0.0
91231ee6-1cdf-493e-9062-d4482e340cec,78,78,0,0.0
912c41db-543f-4e10-9992-81dc1b4d7372,37,37,0,0.0
913c31dc-79f4-4b3a-9215-97b12d22a7f8,26,29,-3,-10.344827586206897
9159542f-c0c8-49fb-b9f7-0fc29ff496a6,100,101,-1,-0.9900990099009901
917e90a1-6b70-496e-81f7-6e1333500ba6,41,41,0,0.0
91891292-3e99-4beb-a3b6-d0421a4abfc4,45,45,0,0.0
918e4fc4-c359-4fb3-af54-fa359e7f8074,33,33,0,0.0
91a51c3a-567f-4eb9-a9e3-a14468dd70f7,63,63,0,0.0
91a9a2a7-4b51-49ec-888a-25dcbcd34df9,146,146,0,0.0
91b6876d-34cc-4cc8-9cf2-db9051b20df7,31,32,-1,-3.125
91dc5018-f2d6-4c04-b42f-05cc3e24d2ad,33,40,-7,-17.5
91dd1fdc-bf35-4388-a9e9-85ce230012db,72,72,0,0.0
91e1b723-c1cf-4dcd-a515-e912564c9818,59,59,0,0.0
91e56ac3-63ee-41f8-9c3a-8f74b37bbeda,146,146,0,0.0
91ea1315-865e-4db7-b506-6172bbfe12fb,129,129,0,0.0
91f2cf23-1981-46f3-ac8a-e128d11710ce,38,38,0,0.0
91fc38bf-38a3-4151-b3d5-e1d797c82b68,288,288,0,0.0
9204290e-5383-46e9-9e06-79316e55e9ea,44,44,0,0.0
920a858b-3732-481e-baa4-64efb0f2d9c4,337,337,0,0.0
92126744-b246-4932-ba20-9e70be897af3,24,24,0,0.0
92159153-5820-46d1-afb5-88cac10dfde1,139,139,0,0.0
92172d9a-e461-4fdf-9e80-f9b32472457d,73,74,-1,-1.3513513513513513
9217be7e-7ded-46e9-a66c-1820762d0046,63,72,-9,-12.5
922299f3-aa9a-4e30-acfe-8b547cf47d62,43,43,0,0.0
9224bc81-8216-49e2-a969-664379f3624b,22,22,0,0.0
9227d9d8-8fd4-42c2-a6d0-3fc1047424aa,34,34,0,0.0
922e3ec7-f96c-4193-9c11-6e2541ca5807,125,125,0,0.0
923ffed0-81aa-4df4-a48a-656db6b175bc,105,105,0,0.0
92462bb0-f499-4161-b2fa-47d4f7061db7,92,92,0,0.0
924ec000-81ce-45e5-885e-475daaa64672,22,22,0,0.0
925bc04c-2341-4dbf-a53f-7ea50cc2b504,66,66,0,0.0
925c4e8d-703a-4091-a5b0-5f20f48cb9b7,105,105,0,0.0
926bf1ef-2f41-4fb7-9612-c6d0927f5334,33,33,0,0.0
9276a5de-f5bc-44e6-8c94-d2bbd80856eb,31,31,0,0.0
9278607a-6e51-4596-92a4-f4c113ad0501,129,129,0,0.0
928b727d-52f6-49c7-8b8b-25855742e795,46,46,0,0.0
92913d2d-8903-4ed8-8c8d-a565936c01f1,146,146,0,0.0
9296321f-bc14-44d1-8de8-5bfc2413c378,28,28,0,0.0
92b4f164-75ab-46c8-b28b-3de1c2397f43,47,47,0,0.0
92b6176a-461f-4eb9-b4b2-7b582fc3aa54,29,29,0,0.0
92ba3c17-be69-441a-ade4-8e7553e31d7e,56,56,0,0.0
92c72e39-f921-426e-95e9-366552c7dbba,174,174,0,0.0
92dda9ff-ed6a-4c6d-a9fe-e0a4247d3571,27,27,0,0.0
92e62413-ed7f-45a5-8cc2-a0b7f74013f7,96,96,0,0.0
92f967bf-9c4a-4991-8a07-3274aaed1120,38,38,0,0.0
93112baf-0a17-4550-9d10-e0cbdfb6d882,22,22,0,0.0
9344be70-b9cf-4507-9221-ff98f20e82e5,63,63,0,0.0
9347c120-930c-432e-b597-b4d4d1ac3cb3,123,123,0,0.0
935783e1-35ea-47e1-a3f9-216a8b7d50f8,28,28,0,0.0
9367e61e-6eab-4cbf-bca4-81afa82a8a92,23,23,0,0.0
93724757-8118-4e22-94e8-923b65fa8b21,24,24,0,0.0
937b02d6-0f1f-41fe-a5b8-084da1349f26,127,127,0,0.0
9383dd7a-c9a5-4ac3-9234-4d1f2b0dd2a8,60,61,-1,-1.639344262295082
93887925-c736-4e3c-a4af-7440cba066f7,117,118,-1,-0.847457627118644
938fa6f3-5a36-4670-8774-6927c18bf2b1,132,132,0,0.0
939e64a7-f20d-4054-96d5-b828085275f4,48,49,-1,-2.0408163265306123
93b72f67-d4a7-4438-a0b4-62e579acfa18,36,36,0,0.0
93bbedf7-6b3c-4922-abb1-c8968818d852,68,68,0,0.0
93bdca69-57fc-4a81-9a02-ef672ebc3f18,45,45,0,0.0
93c847c7-6d92-4e2b-86c4-bf613767e118,139,140,-1,-0.7142857142857143
93ea2e38-236c-40a0-a753-50fd889079d9,70,70,0,0.0
93f51252-1f17-48e5-b230-d9714daf4510,182,182,0,0.0
93fbef2a-ef15-4479-8486-cdf342c9820d,65,65,0,0.0
93ff48cc-60e6-40de-bfaa-04a887970592,78,78,0,0.0
94175c72-2be9-4bbf-91bd-45c8f655d361,70,70,0,0.0
942000f1-5e71-46f9-845f-ded6c7422956,189,189,0,0.0
94232835-baa2-41d2-a967-15292fec2856,147,147,0,0.0
942ab435-9635-4432-b0b3-4bac9583c99b,19,20,-1,-5.0
944c61eb-bb4f-4cb7-be8c-dd87fc54f1f9,81,81,0,0.0
944ce48e-a14d-428a-946c-74054666630d,85,85,0,0.0
944f514c-5659-434e-92fc-ac9ee7c318c4,79,79,0,0.0
945439ee-394c-497d-aac4-83a81f60908a,19,24,-5,-20.833333333333336
945f37ea-cb92-4d78-91d6-1d2c56cc5db8,91,91,0,0.0
946cf880-a4db-41d0-ad49-60538cbc19df,38,38,0,0.0
946ea418-71a0-4b8c-b969-deb7f31cdc07,28,28,0,0.0
946f4368-2c83-4ed6-8f00-3b19d2238058,25,25,0,0.0
9473cfa9-dbd3-4229-9bb5-55388e31f68e,101,104,-3,-2.8846153846153846
947c984c-eda4-41ab-98c0-ac48d23b6c02,51,51,0,0.0
947d0636-2d26-457e-8231-0cc906882dec,54,54,0,0.0
9481e9ee-f3f0-486e-9689-93a939190581,29,29,0,0.0
948bbbe1-cf0d-4c0a-a14c-1ae042ee5148,136,136,0,0.0
949226cc-64fb-4170-80ae-7b20e4aee5bf,30,33,-3,-9.090909090909092
949be099-1c84-4a27-9802-31b703a53e37,75,76,-1,-1.3157894736842104
949c26c8-3cc8-4bf9-a5d3-c859fc656225,108,108,0,0.0
949cf7e8-6b68-441d-81ce-1f02c9dad1a4,78,78,0,0.0
94ae647f-2e55-4bc5-a932-47ff3d013d7a,84,100,-16,-16.0
94b24620-b0cf-492d-bca0-5c38bcb6535f,62,67,-5,-7.462686567164178
94b51f0f-f91b-46dd-ae1e-a82b991a7eb3,23,28,-5,-17.857142857142858
94b95fc3-94e1-4cf6-a210-cc781e125fd6,20,20,0,0.0
94d2fe7e-b3e0-465f-8f07-1d0cb4b0f7e3,95,96,-1,-1.0416666666666665
94d7c805-c763-48cf-8e06-ddf327f5f1c7,99,101,-2,-1.9801980198019802
94e241dc-3f93-4a40-9b4b-71fbbd541266,111,111,0,0.0
94e58261-dc1d-42f4-96bf-b0ec0c13e376,23,35,-12,-34.285714285714285
94ef5995-77eb-4772-b0ee-4c386fc62668,38,39,-1,-2.564102564102564
94f0a594-73e4-4c2c-bd84-ea1b34667ceb,35,35,0,0.0
94f2034f-2daa-4b49-89b8-0d8592992742,32,32,0,0.0
9519910e-0020-452b-a122-a6fb1bfc4f4e,24,25,-1,-4.0
9523651c-e52d-46ad-ad04-8b915c1e88bf,28,28,0,0.0
952fe760-485f-47c2-a4a3-ba7991bb2068,156,156,0,0.0
954cb28a-2828-4058-b940-ee9e4654382f,166,174,-8,-4.597701149425287
955ab71a-54bd-4992-9fed-2ec217989c9a,22,22,0,0.0
957118a0-59de-44b1-94ae-4e3a2f27e8fc,27,29,-2,-6.896551724137931
9575e299-bef6-4c76-9f27-aecc5fdf13a4,36,60,-24,-40.0
957ddeb1-ed7a-4158-888e-b774069b1971,160,160,0,0.0
95b56ed7-8420-498e-b0ca-47bceeba8bf1,38,38,0,0.0
95bd2e26-f5f9-4b31-9817-f48851fd4c0c,23,23,0,0.0
95bf138e-20ff-405d-99bd-9c455b3124d4,30,30,0,0.0
95c0af84-5368-41a9-bd5b-1b1a31792c62,46,47,-1,-2.127659574468085
95c3a7d6-e9fe-4067-91d2-ffb2fd572f96,170,170,0,0.0
95c4daef-3127-4043-b70d-ef6feb72411c,104,106,-2,-1.8867924528301887
95d1425d-c262-4822-97d6-d9d8ff4c6120,25,25,0,0.0
95d2d76b-c178-4020-8386-492cc26cbd7b,31,32,-1,-3.125
95d4bf48-9564-4891-8715-5a7fe143d2aa,72,87,-15,-17.24137931034483
95e2d928-e6be-4e2e-9a64-802948b186a9,61,61,0,0.0
9601e714-29a8-4475-8bd8-133e0bd61048,21,21,0,0.0
960ef2b8-d0d6-4125-8334-0476a09f4153,27,27,0,0.0
9612d331-1b5a-4904-b68a-48c3d1101702,33,33,0,0.0
962659e2-6ec9-477d-ae7b-17cd4502ddf3,38,38,0,0.0
9627a378-8276-401c-b16f-8959c0c244ab,64,64,0,0.0
9628a7d3-279a-4641-874c-6baedcef05e7,74,74,0,0.0
962c6f48-15be-47f1-b3b6-b6f12f1849b0,40,40,0,0.0
9633a891-c68f-4d84-b299-16f9a7bb0fd0,62,63,-1,-1.5873015873015872
9635d4f4-990c-4c24-8bb4-e907b2a3e68d,17,21,-4,-19.047619047619047
9638e37c-be31-46f4-83e7-451f72916c2e,192,199,-7,-3.5175879396984926
96433a5c-6928-4d26-9080-70e523392b22,202,216,-14,-6.481481481481481
96523254-7faf-453f-ae16-014356a70589,75,75,0,0.0
965a945b-87fd-4a96-86f1-de12fe5e16cf,81,82,-1,-1.2195121951219512
9664041a-c53d-4f75-9411-3a7e885544ec,34,34,0,0.0
96698809-62ee-498a-8129-3dc701158d28,123,123,0,0.0
966f52ef-ce15-4027-a408-e7ee9d3ee4a5,140,140,0,0.0
9681196d-3cb8-4fdc-9db2-19206002bed3,118,118,0,0.0
968ca5fa-f753-4ee3-aa50-1e551fec198b,22,22,0,0.0
96987eb0-b68d-4036-97ec-bddd7ffb57c5,26,27,-1,-3.7037037037037033
96c5b936-f960-425d-86d1-f1002c830667,92,98,-6,-6.122448979591836
96d67a71-ac43-45d9-83c5-854cfd86f881,39,39,0,0.0
96efb868-da85-41f7-889c-36526b14516b,75,75,0,0.0
96f27e13-f443-4c78-8137-85b36c288296,29,29,0,0.0
96f8e2ee-446c-4936-8668-40dadee74061,53,59,-6,-10.16949152542373
97042cf7-3c40-4132-835d-7e6fb643ab29,20,20,0,0.0
9704a1c7-1cee-45c3-921c-2562f4f2a255,83,83,0,0.0
97363945-3390-4369-a804-11ecc829551a,35,35,0,0.0
978df63c-0cf0-43de-8d26-d19f2b8ea251,135,138,-3,-2.1739130434782608
9794352f-fa2a-4d0c-8d0c-6694d2754a66,56,56,0,0.0
97971d64-9723-4f6d-b1e1-682a94262870,30,30,0,0.0
979eb8b6-8c37-4674-acf0-c492fe65b269,210,210,0,0.0
97a97bc5-0985-4788-9f18-ef1914de20da,36,37,-1,-2.7027027027027026
97b4a3d3-a216-4473-8d7a-469d996c8cbd,55,85,-30,-35.294117647058826
97bd187e-305f-476d-a930-383f4d4b4b53,37,37,0,0.0
97beed83-daa4-4ec6-9e2f-89de50178290,98,98,0,0.0
97d6b970-2579-424b-9a40-1ec04f293917,137,137,0,0.0
97e7d447-7b71-4227-97b1-0d32b25f0a19,122,122,0,0.0
981b80cb-107b-4e40-91de-e8188eb57c15,176,176,0,0.0
982be346-8b06-4b98-a26c-2aa5a3da9429,152,152,0,0.0
9845c30a-2f6d-48ab-9172-2a6c7394f517,23,23,0,0.0
984673e1-eca3-4862-9b00-9255a5962fb1,85,85,0,0.0
984bf2c0-35cc-4786-9a77-05c2ba422183,117,117,0,0.0
984db3af-af31-4636-9ed5-c2b7bc00cc97,120,121,-1,-0.8264462809917356
987923f0-746f-4b49-a474-c938774d7f32,63,63,0,0.0
98971393-ed5b-455f-8ac4-c07d051d5fb3,147,148,-1,-0.6756756756756757
98a48555-9726-4940-b5ea-cd8f3d05de9e,87,87,0,0.0
98a4d855-5314-4a31-a99b-ef88e7a1550c,340,345,-5,-1.4492753623188406
98b2c658-ec11-4f77-ba4c-0a0f19cdf0ce,31,31,0,0.0
98bef5f2-1476-4a5a-aa88-f9101bea2e71,93,93,0,0.0
98e4bd3b-76f9-4553-b96a-a1671e845da8,33,38,-5,-13.157894736842104
98f647f3-24c5-4999-b093-42ce2d80a2db,24,24,0,0.0
990d0ebd-1776-4055-b107-b61bcd789ff9,106,107,-1,-0.9345794392523363
9922d3d4-613b-46a2-b914-b4ce7b289ff7,23,30,-7,-23.333333333333332
99230456-734b-4562-8cbe-3d40b63f0cb3,89,89,0,0.0
99335172-61ab-43e5-ba9e-db46fdf4700b,74,74,0,0.0
993e1c62-eb11-4def-ad6c-322fb8df8d6e,37,37,0,0.0
99414006-c93a-4a11-926b-bec42ff88c5c,132,132,0,0.0
99518101-ca9c-4a76-b86c-cca12a6bbbd6,103,110,-7,-6.363636363636363
995d6093-7cfd-4719-a197-919024343f51,136,136,0,0.0
9981d8ce-46f4-4979-b9dc-035c7396a3e3,242,242,0,0.0
998bf5c5-7768-4244-92d9-5250aa11e5f7,158,158,0,0.0
999a9973-2c83-4b69-a260-f05067462b1e,119,119,0,0.0
999b660d-7e9e-491f-84d4-cca22ee8dcaa,225,229,-4,-1.7467248908296942
99af1405-4ec8-4893-b024-8bb6f2982785,19,22,-3,-13.636363636363635
99dc0003-9942-4986-850b-d4d91e787005,50,50,0,0.0
99f485ce-1cd0-4b23-9c25-a6d48bb455e4,51,51,0,0.0
99fae513-3c9f-4561-8c50-e6fc590dbe3a,42,42,0,0.0
9a388c18-a0ff-41a6-a549-d0fba7b09327,23,23,0,0.0
9a48eb64-faac-49a0-bff0-da23467b52ae,129,129,0,0.0
9a5366c2-3d8f-406c-a3c8-77830d3a24a8,154,156,-2,-1.282051282051282
9a58fa58-88e5-49f1-9787-c83dcf5338b9,76,76,0,0.0
9a5a7f6c-24e8-4389-a9b0-30e070d7cbea,51,51,0,0.0
9a689d3b-b918-4e48-8017-5c2c7b4f70db,107,120,-13,-10.833333333333334
9a805045-c943-4792-9a6e-2b4bb8c84603,83,83,0,0.0
9a878a6e-e0af-46c6-9181-3d4c46217965,119,119,0,0.0
9aa41a96-4dd8-4dc4-93d7-b96b1b87ddd3,30,30,0,0.0
9aa445e9-5bee-4aeb-8d1c-6de7a99e958c,29,29,0,0.0
9aa96cd5-63bd-4812-b8f4-e8411fcdcb8e,24,24,0,0.0
9aac46df-ee44-43dd-a8e3-bcfa35327803,25,25,0,0.0
9aae9239-8722-4a90-badd-123731874d31,24,25,-1,-4.0
9abdcc8e-1908-4786-8eb7-2508f543b81a,301,301,0,0.0
9ac56b66-1966-4c65-8e33-18cc40d38010,68,70,-2,-2.857142857142857
9ad4f439-33f2-4502-972c-8c7b57a132a9,37,41,-4,-9.75609756097561
9adc5d02-0549-41dc-8f44-de564cc43205,32,32,0,0.0
9ae50555-2ec0-42ca-96d1-84d8390fc8dd,65,65,0,0.0
9aeaa462-957f-43fb-b461-1f03e6a47c71,56,56,0,0.0
9aee0ba8-0167-451c-ba1b-9fae73302702,42,42,0,0.0
9af3dc9b-6d35-4392-bd32-8b557130f1bf,126,126,0,0.0
9b048c5b-3fd6-40d6-bd5d-3af00547fb8c,56,56,0,0.0
9b081e98-2fc2-4eed-b78b-a8f334dda093,105,167,-62,-37.12574850299401
9b324d05-0969-4959-b662-e7bd15bf25c8,37,37,0,0.0
9b3c1f23-87ce-4afb-9967-1a2306de3897,119,119,0,0.0
9b497b18-a965-4481-9dec-588febaab391,98,99,-1,-1.0101010101010102
9b4e74c7-fa39-4859-a701-5e901a72b56c,21,21,0,0.0
9b58282b-5daa-496b-ac58-1401476b0757,31,31,0,0.0
9b58f62a-1e31-4fb6-859a-596ff7b55079,89,89,0,0.0
9b6772bf-52f3-4893-af71-79ec251f9152,38,38,0,0.0
9b6dfd30-f17e-434f-8805-f5d7877748cf,25,25,0,0.0
9b7a14d6-0a08-4a85-96aa-7b5208a2cfe2,144,145,-1,-0.6896551724137931
9b908dc5-898e-41f6-bd72-6020cd7f9b29,78,78,0,0.0
9b927d73-ac59-4819-84f9-525c96a8ce7a,22,22,0,0.0
9b98e89d-1dd3-4e44-9467-7193e70f209c,37,37,0,0.0
9b9a0fe0-0fc9-4245-867a-9f64aafc2bb7,59,60,-1,-1.6666666666666667
9ba1c8eb-f225-4ddd-b1e2-d172e79eceac,32,32,0,0.0
9bdcbf49-44dd-4dbd-92b9-0c7f19462562,190,190,0,0.0
9be811ea-84e4-4fcf-bc8c-a0e6d016ed27,26,26,0,0.0
9c092601-dd28-4f41-95fd-ea397067fad3,79,79,0,0.0
9c144621-5a91-4312-a5be-5fc51dff4a20,57,57,0,0.0
9c3ff0de-ee29-401f-aad9-3b8a5bb752ce,170,170,0,0.0
9c436cc8-9e78-4bd9-8635-82c6b07d9276,21,21,0,0.0
9c54cc60-5f0b-4d7a-bc8a-803c67a6a521,88,88,0,0.0
9c5a35e0-9f48-4a36-b0c2-8b0f11a1fe4d,69,69,0,0.0
9c60ef01-44ce-4afe-98e5-1c45c2f9b431,26,27,-1,-3.7037037037037033
9c8c4a92-893d-4bc6-95b8-76a961eb326e,55,55,0,0.0
9c8eba1c-7f60-4f1a-87e8-64bcb3ef5129,115,117,-2,-1.7094017094017095
9c91bc0d-be91-4334-bcbc-83ff96565065,98,171,-73,-42.69005847953216
9c9996cd-2114-47c1-8095-a026d6f0173b,38,38,0,0.0
9c9a0ba0-57fc-4248-9d3d-d7edd3b17ed8,68,68,0,0.0
9c9e46e3-4311-46d1-aa12-f31acdb723b0,221,221,0,0.0
9ca171b9-ffc2-4f0d-9685-04d414cd3bab,63,65,-2,-3.076923076923077
9ca9723a-c196-4009-9ca3-931587361dfe,186,186,0,0.0
9caf70ce-497f-49f4-81d9-07e68bd29e95,217,218,-1,-0.45871559633027525
9ccb1f3d-7629-4ab8-9170-84638fd9ef44,108,108,0,0.0
9cd60c4e-7ca0-4a45-878e-52f39dc18e41,33,33,0,0.0
9cda64c0-ec65-4454-bee3-ec4aa2bfa3e1,225,225,0,0.0
9cdf597c-311a-4d36-bfc3-af5b2cd36834,24,24,0,0.0
9cf277d0-8f1a-4107-bcd9-db4b31e99f9c,37,37,0,0.0
9cf52a62-6a6c-4c81-8b91-b838ade33d94,94,94,0,0.0
9cf7edc9-3b4c-4533-984f-539a9d9a4360,59,59,0,0.0
9d051813-7264-4498-a06f-13976ba4d146,22,22,0,0.0
9d089755-f4a2-411a-9f8d-91afd4630f5d,38,38,0,0.0
9d16add4-342a-4b03-b2e3-77edf820bfc4,79,81,-2,-2.4691358024691357
9d2f6e33-54a2-427c-9a1e-2301bf2131c7,94,99,-5,-5.05050505050505
9d368fb2-22a4-4fa7-9ef0-8911e8b34f38,195,195,0,0.0
9d388eb3-0df8-49ec-bbbc-d795be336e94,67,67,0,0.0
9d405c06-67a2-46a0-a919-c536cda3efec,119,120,-1,-0.8333333333333334
9d4b9757-f73c-45a8-8ee7-91afb54426a9,410,410,0,0.0
9d4d821c-9878-46dd-ae41-3b4ef505b647,123,123,0,0.0
9d777a45-9e48-4311-b491-7da45ffd99ff,194,194,0,0.0
9d858db4-4e64-482d-9df0-8a8e8a0fd0b8,93,93,0,0.0
9d90199f-120c-499f-8840-c564968164a7,59,59,0,0.0
9d9a0648-51fa-4298-bfc9-2d31506f79f4,56,56,0,0.0
9db9ebd0-d277-4369-8468-ea84c1bd9712,196,199,-3,-1.507537688442211
9dc43229-b5fc-4d96-a0cd-9e16ea1f6262,52,56,-4,-7.142857142857142
9ddc196d-2743-4699-a621-99ba51252e12,121,121,0,0.0
9dddd449-32f6-4247-b68a-7c466bb92d8a,33,33,0,0.0
9de36072-8703-4ebb-bd96-f74b0329c6b4,59,59,0,0.0
9de723fc-51eb-4411-ba46-a12b6a3d5d3d,147,147,0,0.0
9df7908a-d70c-4207-8c10-1df644caf668,43,44,-1,-2.272727272727273
9dfd847c-f54c-4996-9568-a2191902bc19,33,33,0,0.0
9e01c56b-0503-48a9-b310-ecda256bc49f,27,27,0,0.0
9e16e1d0-1129-4c41-985b-e08fea62abad,98,98,0,0.0
9e3f5e10-c0e6-401d-a59c-e984b7199915,136,164,-28,-17.073170731707318
9e456b39-d5e5-4ddb-9790-34616fa10f88,31,31,0,0.0
9e46e2aa-b6d9-4bb9-a0d9-60dd5f6d4319,54,54,0,0.0
9e50e16b-6cf9-4eb5-bd2e-799b96b908de,62,62,0,0.0
9e54a921-6370-4863-9ee0-cff37b39fde8,447,451,-4,-0.8869179600886918
9e54bbf4-b3e0-4b32-a2ca-e68bb7e7c458,16,21,-5,-23.809523809523807
9e699110-3f15-4663-afd1-a40a1d517dd8,95,96,-1,-1.0416666666666665
9e6a58d7-848c-4cd5-b356-9483f6790bb1,72,72,0,0.0
9e6cb751-8b9b-4e85-b96a-4cada56a5b61,56,57,-1,-1.7543859649122806
9e7cd09f-f185-4f58-b49c-10836a819c07,26,26,0,0.0
9e8581de-00de-4100-8307-2f911c5ec7c3,67,67,0,0.0
9e8abe88-8a04-40fe-a480-cc34d0b45a48,86,86,0,0.0
9e964ad6-a48f-4b9c-bee0-893a9a343f38,44,44,0,0.0
9e9776ee-ad37-4f1d-abb9-506677b85b6d,32,32,0,0.0
9ea7779f-da43-49c8-87b8-9e05d7146755,210,210,0,0.0
9eac415a-1d2f-4ab8-b9ce-e32505987720,29,29,0,0.0
9eae421c-7d14-48a8-806c-b9986e8d3575,51,51,0,0.0
9ec2a8c5-c8d2-4b15-be5b-f064385bed70,31,31,0,0.0
9ec686e6-c238-4b71-b781-c83c9520ee8b,117,117,0,0.0
9efbf42e-7e76-4b5f-8621-d874cc1e32e4,81,81,0,0.0
9f01ea62-5e63-4099-a97d-26fdeaaa4bc5,64,64,0,0.0
9f02454d-f3f7-47ef-a12b-37b8076178c1,96,96,0,0.0
9f0613fe-2d74-46ff-a73a-06c9e6942bec,58,62,-4,-6.451612903225806
9f0b0a05-0144-4831-b666-9e99a73dd05c,31,31,0,0.0
9f0b3877-0585-4810-bdb8-186d2bb7d50c,36,36,0,0.0
