user_id,removed_count
19f65a04-8069-44a4-b2ea-fa0073987908,1
95c0af84-5368-41a9-bd5b-1b1a31792c62,1
e4b35fbc-3611-41fc-95da-9e279f3f4ace,1
47b39aa9-9144-4b10-b43e-f0deb5fec553,1
3adbb918-6974-4c34-a53d-c0bcff6dacb2,1
75a005ab-4578-4f5b-a126-0c8d7741051a,1
54cbee94-5034-4128-9d1d-9d22263cabe4,1
6ef42885-28da-4239-9f04-fc84a77620d3,1
33a84323-13a2-41fc-9907-dd17462c9381,1
553ffc33-0a5e-4261-b635-5a9a35afd612,1
5d17ca20-9a34-4537-b963-abe58d098f0a,1
7abfefa1-52fd-4cea-aec7-9804a537cd07,1
8a494b39-a196-478b-ab23-12ea02c6c09e,1
1a4e17ca-58a4-4fb0-a6fa-2758fc1ec1db,1
e8b6ab71-75ec-48b9-a4dd-4e6b495c81bb,1
a26af3ad-e51e-4b74-9e2c-31ce024a2457,1
6a4459a8-4c6b-48e2-b8d9-2d7674161291,1
939e64a7-f20d-4054-96d5-b828085275f4,1
949be099-1c84-4a27-9802-31b703a53e37,1
1afebfc4-1947-4aa3-9be6-8aec167f4e32,1
b18fec98-da7c-44e3-8a5e-4c7bad17a6f0,1
394d6898-b162-4063-8a27-fbf90aa3caf0,1
dc6cb784-1e0d-4f41-8b1c-f6ea67c2e7af,1
5230913a-4b3c-4a62-9b18-56b1a2c3a29b,1
fd119951-78d1-4523-9051-4ef2d0992cfe,1
11dd4c74-ca6f-4028-aeb7-5ad7841eb923,1
0ff89185-83a3-4b10-8727-a5507be5bbcb,1
bf4191a2-ed76-4241-baa9-124c0261d487,1
c4d0155b-3369-498b-b3bb-9605650ef7f6,1
32ac57ff-ad29-47d9-97c0-ead9e53adacb,1
236f0f3f-25d6-45de-bc56-63fadda7b6db,1
43845a0d-fdb0-41a8-8bdb-f2d64c026ef0,1
7befeeef-c821-4b12-a2b5-d49deed619bb,1
0c750e44-494d-45b1-8d0e-e0881cfc6aaf,1
965a945b-87fd-4a96-86f1-de12fe5e16cf,1
26abd66b-2a0a-4bf5-afd6-4b5c5c3792a0,1
a5c0b49d-b913-4173-9921-1d15129aed97,1
177b6100-a569-4800-9429-5277e78da7f1,1
38c03d48-53d5-4b4c-81bf-87f74453e54c,1
