user_id,interval_days,raw_start_weight,raw_weight,raw_weight_loss,raw_loss_pct,filtered_start_weight,filtered_weight,filtered_weight_loss,filtered_loss_pct
ed249d67-b948-4d77-9c72-64211b51ceae,60,95.25432,95.5,-0.24567999999999302,-0.25792006073844526,95.25432,95.5,-0.24567999999999302,-0.25792006073844526
ed249d67-b948-4d77-9c72-64211b51ceae,90,95.25432,,,,95.25432,,,
ed249d67-b948-4d77-9c72-64211b51ceae,120,95.25432,,,,95.25432,,,
ed249d67-b948-4d77-9c72-64211b51ceae,150,95.25432,,,,95.25432,,,
ed249d67-b948-4d77-9c72-64211b51ceae,180,95.25432,,,,95.25432,,,
ed249d67-b948-4d77-9c72-64211b51ceae,210,95.25432,,,,95.25432,,,
ed249d67-b948-4d77-9c72-64211b51ceae,240,95.25432,,,,95.25432,,,
ed249d67-b948-4d77-9c72-64211b51ceae,270,95.25432,,,,95.25432,,,
ed249d67-b948-4d77-9c72-64211b51ceae,300,95.25432,,,,95.25432,,,
ed249d67-b948-4d77-9c72-64211b51ceae,330,95.25432,,,,95.25432,,,
ed249d67-b948-4d77-9c72-64211b51ceae,360,95.25432,,,,95.25432,,,
4a737e50-397c-4b5c-bc2c-e25f3d14d25d,30,73.935496,75.7,-1.7645040000000023,-2.3865451582281967,73.935496,75.7,-1.7645040000000023,-2.3865451582281967
4a737e50-397c-4b5c-bc2c-e25f3d14d25d,60,73.935496,73.1,0.8354960000000062,1.1300336715128094,73.935496,73.1,0.8354960000000062,1.1300336715128094
4a737e50-397c-4b5c-bc2c-e25f3d14d25d,90,73.935496,70.8,3.1354960000000034,4.240853405514454,73.935496,70.8,3.1354960000000034,4.240853405514454
4a737e50-397c-4b5c-bc2c-e25f3d14d25d,120,73.935496,,,,73.935496,,,
4a737e50-397c-4b5c-bc2c-e25f3d14d25d,150,73.935496,,,,73.935496,,,
4a737e50-397c-4b5c-bc2c-e25f3d14d25d,180,73.935496,,,,73.935496,,,
4a737e50-397c-4b5c-bc2c-e25f3d14d25d,210,73.935496,,,,73.935496,,,
4a737e50-397c-4b5c-bc2c-e25f3d14d25d,240,73.935496,,,,73.935496,,,
4a737e50-397c-4b5c-bc2c-e25f3d14d25d,270,73.935496,,,,73.935496,,,
4a737e50-397c-4b5c-bc2c-e25f3d14d25d,300,73.935496,,,,73.935496,,,
4a737e50-397c-4b5c-bc2c-e25f3d14d25d,330,73.935496,,,,73.935496,,,
4a737e50-397c-4b5c-bc2c-e25f3d14d25d,360,73.935496,,,,73.935496,,,
2d8d18e2-bd9d-42c1-ad27-dffecc38026a,30,102.0582,104.8,-2.741799999999998,-2.686506326782167,102.0582,104.8,-2.741799999999998,-2.686506326782167
2d8d18e2-bd9d-42c1-ad27-dffecc38026a,60,102.0582,104.8,-2.741799999999998,-2.686506326782167,102.0582,104.8,-2.741799999999998,-2.686506326782167
2d8d18e2-bd9d-42c1-ad27-dffecc38026a,90,102.0582,103.0,-0.9418000000000006,-0.9228067906351479,102.0582,103.0,-0.9418000000000006,-0.9228067906351479
2d8d18e2-bd9d-42c1-ad27-dffecc38026a,120,102.0582,,,,102.0582,,,
2d8d18e2-bd9d-42c1-ad27-dffecc38026a,150,102.0582,,,,102.0582,,,
2d8d18e2-bd9d-42c1-ad27-dffecc38026a,180,102.0582,,,,102.0582,,,
2d8d18e2-bd9d-42c1-ad27-dffecc38026a,210,102.0582,,,,102.0582,,,
2d8d18e2-bd9d-42c1-ad27-dffecc38026a,240,102.0582,,,,102.0582,,,
2d8d18e2-bd9d-42c1-ad27-dffecc38026a,270,102.0582,,,,102.0582,,,
2d8d18e2-bd9d-42c1-ad27-dffecc38026a,300,102.0582,,,,102.0582,,,
2d8d18e2-bd9d-42c1-ad27-dffecc38026a,330,102.0582,,,,102.0582,,,
2d8d18e2-bd9d-42c1-ad27-dffecc38026a,360,102.0582,,,,102.0582,,,
24a0cb10-d4bc-464b-ad7e-a0c3ce0d776d,30,88.904032,90.14907496301532,-1.2450429630153224,-1.40043475532732,88.904032,90.14907496301532,-1.2450429630153224,-1.40043475532732
24a0cb10-d4bc-464b-ad7e-a0c3ce0d776d,60,88.904032,90.94906675413692,-2.045034754136921,-2.300272224027951,88.904032,90.94906675413692,-2.045034754136921,-2.300272224027951
24a0cb10-d4bc-464b-ad7e-a0c3ce0d776d,90,88.904032,88.6990898416074,0.20494215839259766,0.2305206566925982,88.904032,88.6990898416074,0.20494215839259766,0.2305206566925982
24a0cb10-d4bc-464b-ad7e-a0c3ce0d776d,120,88.904032,85.49912267712101,3.404909322878993,3.8298705314951214,88.904032,85.49912267712101,3.404909322878993,3.8298705314951214
24a0cb10-d4bc-464b-ad7e-a0c3ce0d776d,150,88.904032,82.69915140719542,6.204880592804585,6.979301673072133,88.904032,82.69915140719542,6.204880592804585,6.979301673072133
24a0cb10-d4bc-464b-ad7e-a0c3ce0d776d,180,88.904032,79.84918065232469,9.05485134767531,10.184972654193356,88.904032,79.84918065232469,9.05485134767531,10.184972654193356
24a0cb10-d4bc-464b-ad7e-a0c3ce0d776d,210,88.904032,,,,88.904032,,,
24a0cb10-d4bc-464b-ad7e-a0c3ce0d776d,240,88.904032,,,,88.904032,,,
24a0cb10-d4bc-464b-ad7e-a0c3ce0d776d,270,88.904032,,,,88.904032,,,
24a0cb10-d4bc-464b-ad7e-a0c3ce0d776d,300,88.904032,,,,88.904032,,,
24a0cb10-d4bc-464b-ad7e-a0c3ce0d776d,330,88.904032,,,,88.904032,,,
24a0cb10-d4bc-464b-ad7e-a0c3ce0d776d,360,88.904032,,,,88.904032,,,
e067914f-951a-4e74-adff-35c211ee252c,30,155.582056,,,,155.582056,,,
e067914f-951a-4e74-adff-35c211ee252c,60,155.582056,,,,155.582056,,,
e067914f-951a-4e74-adff-35c211ee252c,90,155.582056,,,,155.582056,,,
e067914f-951a-4e74-adff-35c211ee252c,120,155.582056,,,,155.582056,,,
e067914f-951a-4e74-adff-35c211ee252c,150,155.582056,,,,155.582056,,,
e067914f-951a-4e74-adff-35c211ee252c,180,155.582056,157.9,-2.3179440000000113,-1.4898530457779857,155.582056,157.9,-2.3179440000000113,-1.4898530457779857
e067914f-951a-4e74-adff-35c211ee252c,210,155.582056,153.2,2.3820560000000057,1.5310608827537322,155.582056,153.2,2.3820560000000057,1.5310608827537322
e067914f-951a-4e74-adff-35c211ee252c,240,155.582056,,,,155.582056,,,
e067914f-951a-4e74-adff-35c211ee252c,270,155.582056,,,,155.582056,,,
e067914f-951a-4e74-adff-35c211ee252c,300,155.582056,,,,155.582056,,,
e067914f-951a-4e74-adff-35c211ee252c,330,155.582056,,,,155.582056,,,
e067914f-951a-4e74-adff-35c211ee252c,360,155.582056,,,,155.582056,,,
2236f425-f8e8-4dca-a6c1-549f9518111b,30,97.52228,97.22200775146484,0.3002722485351512,0.30790117759259855,97.52228,97.22200775146484,0.3002722485351512,0.30790117759259855
2236f425-f8e8-4dca-a6c1-549f9518111b,60,97.52228,96.37800598144533,1.1442740185546683,1.1733462533429984,97.52228,96.37800598144533,1.1442740185546683,1.1733462533429984
2236f425-f8e8-4dca-a6c1-549f9518111b,90,97.52228,,,,97.52228,,,
2236f425-f8e8-4dca-a6c1-549f9518111b,120,97.52228,95.2280044555664,2.2942755444335887,2.352565531111033,97.52228,95.2280044555664,2.2942755444335887,2.352565531111033
2236f425-f8e8-4dca-a6c1-549f9518111b,150,97.52228,,,,97.52228,,,
2236f425-f8e8-4dca-a6c1-549f9518111b,180,97.52228,96.16158244,1.3606975599999913,1.3952684043071917,97.52228,96.16158244,1.3606975599999913,1.3952684043071917
2236f425-f8e8-4dca-a6c1-549f9518111b,210,97.52228,,,,97.52228,,,
2236f425-f8e8-4dca-a6c1-549f9518111b,240,97.52228,,,,97.52228,,,
2236f425-f8e8-4dca-a6c1-549f9518111b,270,97.52228,,,,97.52228,,,
2236f425-f8e8-4dca-a6c1-549f9518111b,300,97.52228,,,,97.52228,,,
2236f425-f8e8-4dca-a6c1-549f9518111b,330,97.52228,,,,97.52228,,,
2236f425-f8e8-4dca-a6c1-549f9518111b,360,97.52228,,,,97.52228,,,
d127dccd-6457-44db-84b1-09380eccafed,30,112.944408,109.315672,3.6287359999999893,3.2128514056224806,112.944408,109.315672,3.6287359999999893,3.2128514056224806
d127dccd-6457-44db-84b1-09380eccafed,60,112.944408,108.1,4.844408000000001,4.289196858688216,112.944408,108.1,4.844408000000001,4.289196858688216
d127dccd-6457-44db-84b1-09380eccafed,90,112.944408,106.4,6.54440799999999,5.794362125480343,112.944408,106.4,6.54440799999999,5.794362125480343
d127dccd-6457-44db-84b1-09380eccafed,120,112.944408,106.4,6.54440799999999,5.794362125480343,112.944408,106.4,6.54440799999999,5.794362125480343
d127dccd-6457-44db-84b1-09380eccafed,150,112.944408,,,,112.944408,,,
d127dccd-6457-44db-84b1-09380eccafed,180,112.944408,,,,112.944408,,,
d127dccd-6457-44db-84b1-09380eccafed,210,112.944408,,,,112.944408,,,
d127dccd-6457-44db-84b1-09380eccafed,240,112.944408,,,,112.944408,,,
d127dccd-6457-44db-84b1-09380eccafed,270,112.944408,,,,112.944408,,,
d127dccd-6457-44db-84b1-09380eccafed,300,112.944408,,,,112.944408,,,
d127dccd-6457-44db-84b1-09380eccafed,330,112.944408,,,,112.944408,,,
d127dccd-6457-44db-84b1-09380eccafed,360,112.944408,,,,112.944408,,,
19ee74d7-61b4-4c93-a55d-3bbbcf09ab7a,30,97.068688,93.893544,3.175143999999989,3.271028037383166,97.068688,93.893544,3.175143999999989,3.271028037383166
19ee74d7-61b4-4c93-a55d-3bbbcf09ab7a,60,97.068688,91.625584,5.443103999999991,5.6074766355140095,97.068688,91.625584,5.443103999999991,5.6074766355140095
19ee74d7-61b4-4c93-a55d-3bbbcf09ab7a,90,97.068688,89.357624,7.711063999999993,7.943925233644854,97.068688,89.357624,7.711063999999993,7.943925233644854
19ee74d7-61b4-4c93-a55d-3bbbcf09ab7a,120,97.068688,85.728888,11.339799999999997,11.682242990654203,97.068688,85.728888,11.339799999999997,11.682242990654203
19ee74d7-61b4-4c93-a55d-3bbbcf09ab7a,150,97.068688,83.91452,13.154167999999999,13.551401869158877,97.068688,83.91452,13.154167999999999,13.551401869158877
19ee74d7-61b4-4c93-a55d-3bbbcf09ab7a,180,97.068688,81.64656,15.422128,15.887850467289722,97.068688,81.64656,15.422128,15.887850467289722
19ee74d7-61b4-4c93-a55d-3bbbcf09ab7a,210,97.068688,,,,97.068688,,,
19ee74d7-61b4-4c93-a55d-3bbbcf09ab7a,240,97.068688,76.203456,20.865231999999992,21.49532710280373,97.068688,76.203456,20.865231999999992,21.49532710280373
19ee74d7-61b4-4c93-a55d-3bbbcf09ab7a,270,97.068688,,,,97.068688,,,
19ee74d7-61b4-4c93-a55d-3bbbcf09ab7a,300,97.068688,,,,97.068688,,,
19ee74d7-61b4-4c93-a55d-3bbbcf09ab7a,330,97.068688,,,,97.068688,,,
19ee74d7-61b4-4c93-a55d-3bbbcf09ab7a,360,97.068688,,,,97.068688,,,
c5821b66-5171-4909-9777-c831ac64b788,30,83.91452,81.15900421142578,2.7555157885742148,3.2837175122663096,83.91452,81.15900421142578,2.7555157885742148,3.2837175122663096
c5821b66-5171-4909-9777-c831ac64b788,60,83.91452,80.22400665283203,3.6905133471679648,4.397943701719279,83.91452,80.22400665283203,3.6905133471679648,4.397943701719279
c5821b66-5171-4909-9777-c831ac64b788,90,83.91452,80.04000091552734,3.8745190844726523,4.6172212919440545,83.91452,80.04000091552734,3.8745190844726523,4.6172212919440545
c5821b66-5171-4909-9777-c831ac64b788,120,83.91452,78.30000305175781,5.6145169482421835,6.6907573900704955,83.91452,78.30000305175781,5.6145169482421835,6.6907573900704955
c5821b66-5171-4909-9777-c831ac64b788,150,83.91452,79.34900665283203,4.565513347167965,5.440671468022417,83.91452,79.34900665283203,4.565513347167965,5.440671468022417
c5821b66-5171-4909-9777-c831ac64b788,180,83.91452,77.21700286865234,6.697517131347652,7.981356660739587,83.91452,77.21700286865234,6.697517131347652,7.981356660739587
c5821b66-5171-4909-9777-c831ac64b788,210,83.91452,77.7820053100586,6.132514689941402,7.308049536530034,83.91452,77.7820053100586,6.132514689941402,7.308049536530034
c5821b66-5171-4909-9777-c831ac64b788,240,83.91452,,,,83.91452,,,
c5821b66-5171-4909-9777-c831ac64b788,270,83.91452,,,,83.91452,,,
c5821b66-5171-4909-9777-c831ac64b788,300,83.91452,,,,83.91452,,,
c5821b66-5171-4909-9777-c831ac64b788,330,83.91452,,,,83.91452,,,
c5821b66-5171-4909-9777-c831ac64b788,360,83.91452,,,,83.91452,,,
e6d2f7ec-c43d-481a-aead-2f52fbb5ae0f,30,146.963808,,,,146.963808,,,
e6d2f7ec-c43d-481a-aead-2f52fbb5ae0f,60,146.963808,148.1330108642578,-1.1692028642578123,-0.7955719712011083,146.963808,148.1330108642578,-1.1692028642578123,-0.7955719712011083
e6d2f7ec-c43d-481a-aead-2f52fbb5ae0f,90,146.963808,149.1820068359375,-2.2181988359375,-1.5093504081885927,146.963808,149.1820068359375,-2.2181988359375,-1.5093504081885927
e6d2f7ec-c43d-481a-aead-2f52fbb5ae0f,120,146.963808,148.66200256347656,-1.6981945634765623,-1.1555188903900493,146.963808,148.66200256347656,-1.6981945634765623,-1.1555188903900493
