user_id,removed_count
0d9f5e5f-40ec-4dfd-8b16-f4ab3c6c58a9,1
95de4d5d-c59c-43be-a1d8-a09272c7b263,5
ddc36366-8b1f-4c06-b392-b707d0007cfc,9
95c0af84-5368-41a9-bd5b-1b1a31792c62,7
97b4a3d3-a216-4473-8d7a-469d996c8cbd,30
bb7d764a-dd62-4a78-9c00-df1301a299da,3
dd9f2187-71c8-4632-b51f-5217caffffb6,1
38acb793-d452-46be-9858-5fbee5e988bd,3
c3222864-8ed0-4abc-9bdd-5ac619562deb,7
9a5a7f6c-24e8-4389-a9b0-30e070d7cbea,6
01858e22-5465-4af5-a25e-4765dd5205b6,4
502ee276-82fb-4f24-bb66-acc35552001b,1
ee8a3a97-af4d-4ee6-a7df-41fca2ac1b88,8
d4580c58-ddb0-47e3-8f1c-dd2513625276,8
3df4485f-ad98-4f5d-9e95-030a6bf38ef4,98
3a761b68-ead2-4e17-8795-715568182386,5
54f43004-0cc3-48bd-a166-860706ff19c5,2
f1e7f816-5df1-4d15-84f1-07f7eae978b3,5
f74c9d01-47ab-4192-9889-7280ebd87678,65
90f87e93-de19-4e52-b081-006f1f092d30,2
50b91e32-0e7a-47a2-b880-6678e0a89ead,1
5b78755a-bb67-41d1-9ce1-245cc6c97979,2
98e4bd3b-76f9-4553-b96a-a1671e845da8,1
091baa98-cf05-4399-b490-e24324f7607f,17
63916933-d331-491d-89ad-62d4bfb1c120,3
6faf005a-5817-416c-b984-3173bcbaef70,11
11dd4c74-ca6f-4028-aeb7-5ad7841eb923,1
262e084b-6d5c-490c-af3a-d926d6c44966,2
06deb109-84fd-40b2-8ff6-6393f6a3b0e8,1
1cef2da6-f87b-4632-bfc5-3e5295bbf550,10
d193ccf2-2568-4e17-bf92-caa7e92c55ae,4
ef1b957c-cf8b-47dc-acf0-fb92e88195c7,4
d07cf8b8-6344-459b-ac91-5f4eb8c1931b,3
eff532bc-1b5c-4aa4-8bf9-4fc50efff4cf,5
0d08c0e0-2653-4d8b-b4e9-d8d73a8e53c5,1
efeb5563-b166-4a86-86b1-96f47a3b6a55,5
6959f84d-5856-451c-91c1-b6874e998cc0,2
424fe2f3-053d-4602-a334-743963442b27,7
237e5622-9c27-40a6-aff7-257d8df6a453,1
ece681c5-5367-48b7-aa1d-a77a67d77749,5
64172e5a-c64a-4be1-b8f2-79020dc4a0e0,8
57232418-cf19-4469-9b51-33f65a45a305,13
84c6be41-1a77-49ec-829e-afcc331467af,5
fe5fbbf6-6b25-4ad4-84fd-c4813eef769b,6
d23a939e-ea4f-48bf-b406-ee0c76839353,21
352e471f-f1f6-49dd-991c-f62839521a87,11
26abd66b-2a0a-4bf5-afd6-4b5c5c3792a0,6
b18fec98-da7c-44e3-8a5e-4c7bad17a6f0,1
ae618358-0188-4131-b82b-2151089ab550,36
8cc0c461-8b03-4291-a129-5458bcce46d2,1
eb5f7911-c81d-4df9-9a6a-6998e5bfff50,1
837e231f-ca4b-4c22-81d2-1a9741d426e3,4
76ddb92a-bf4a-4e22-8b1e-0ef85b44d769,5
ad1cfaa3-fc80-4477-bc90-ef07036769d9,4
7c1594f6-99c5-487b-ac34-a42cc51c3712,29
dc6cb784-1e0d-4f41-8b1c-f6ea67c2e7af,11
aa41c104-fa5d-401c-b5ed-d09dc45d2338,4
5230913a-4b3c-4a62-9b18-56b1a2c3a29b,1
010fbe98-e372-48ec-b46b-b99093b028ad,3
b9ae7168-66ad-4f58-a157-651d22094108,5
366279b6-c4a5-444d-942f-2eb87a24c976,8
696447f9-3e24-47f8-869d-bfcea634e3e7,1
08a4ceba-dff6-4946-9caf-a8627be70cdf,2
0463d66a-89f9-4fec-9e20-c1a152d37a9d,12
952fe760-485f-47c2-a4a3-ba7991bb2068,1
d1ceb48c-fb73-4316-a936-2340e261f9da,16
27a5013e-c91f-4800-8f6c-85b1a4538089,7
6047b4c3-332c-49ee-be8e-4b4fecb3d932,35
beb47f76-28d9-494c-93a0-628838b798d3,2
428f797f-868b-41db-a899-af7ae760873e,2
50d6f778-7dfc-4e75-80b6-04a85843ef9a,6
d3697ecb-04ea-441f-9c5e-a14efc77e910,2
2cf104ec-ed19-473b-a65c-db32df589bed,2
2d4c9894-b31e-4647-9e89-010b278d7fbd,8
2edaa59e-ca22-4ce5-b873-50c3979ca4f5,20
81c46671-97a9-4473-b5bf-e829b6257549,1
c5c90681-0334-41d5-afc0-8e781991d855,4
9b324d05-0969-4959-b662-e7bd15bf25c8,1
03de147f-5e59-49b5-864b-da235f1dab54,4
cbadea01-579c-48d4-a6d8-27d9d42a43ca,27
07d08dd8-9934-4537-a87b-79d07db788a9,2
011366d4-1cb9-423a-a3ca-5d249966e549,2
1e615339-086f-43e2-9494-8ac95a76d79c,3
2cb4d00e-154d-4d98-99cd-04aea1d355bc,11
134cc5b6-5cbb-4407-8c92-7360c388fcb2,1
d8d5e478-90c8-4ead-9d81-bc8261c2ef8f,1
4df9908c-0621-4d0f-a042-3be43a39bb07,12
bc1c9d20-03dc-4323-8d0b-6f9f892bdf36,34
e8b6ab71-75ec-48b9-a4dd-4e6b495c81bb,5
2694008e-2872-477d-92f4-61d37b2a9858,3
4ac13b5e-4db0-4791-bf18-c39e5f8dd77a,2
f139d1c1-cf78-48f4-bd49-dd5215827d73,5
8443c510-02d4-4267-a14c-676a20a40f06,3
9d405c06-67a2-46a0-a919-c536cda3efec,2
32099338-8494-42da-8ccd-6b56b7345c7c,20
4ade37f0-92e1-4ec2-a6df-ddd89dc71968,3
24a0cb10-d4bc-464b-ad7e-a0c3ce0d776d,12
5c3f7474-2923-4ea9-8f4c-1f13eb4ad5f3,1
d122437a-e886-402c-8e57-7f574375c68a,1
d3f6d8e5-2a83-436c-9a1f-15a0271e1b83,8
a4c1fdee-a9df-47ab-9a56-4dc754b57a94,1
1fe1e802-101b-4a5c-8480-16b4f00a638e,60
ed2c978e-265b-4929-87d2-f20943a387ee,8
509e4c76-1585-4036-83ac-f8c0ba10ebd7,1
945439ee-394c-497d-aac4-83a81f60908a,6
